[Test data]

Record,Mode,Location,Points,Counts,Date & Time,Sample Time,Interval Time,Ch1 Size, Ch1 Data ,Ch2 Size, Ch2 Data,Ch3 Size,Ch3 Data ,Unit,
,,,,38,2021-07-30 11:51:51,00:00:10,00:00:10,0.5um,2142191,2.5um,637784,5.0um,266979,/m3,
,,,,39,2021-07-30 11:52:01,00:00:10,00:00:10,0.5um,3263081,2.5um,1203526,5.0um,540315,/m3,
,,,,40,2021-07-30 11:52:11,00:00:10,00:00:10,0.5um,3888151,2.5um,1495932,5.0um,546672,/m3,
,,,,41,2021-07-30 11:52:21,00:00:10,00:00:10,0.5um,3381738,2.5um,1231071,5.0um,521245,/m3,
,,,,42,2021-07-30 11:52:31,00:00:10,00:00:10,0.5um,2911346,2.5um,987400,5.0um,402588,/m3,
,,,,43,2021-07-30 11:52:41,00:00:10,00:00:10,0.5um,2862612,2.5um,877218,5.0um,389875,/m3,
,,,,44,2021-07-30 11:52:51,00:00:10,00:00:10,0.5um,2921940,2.5um,1057323,5.0um,459798,/m3,
,,,,45,2021-07-30 11:53:01,00:00:10,00:00:10,0.5um,2921940,2.5um,1086987,5.0um,466154,/m3,
,,,,46,2021-07-30 11:53:11,00:00:10,00:00:10,0.5um,2313821,2.5um,741609,5.0um,341140,/m3,
,,,,47,2021-07-30 11:53:21,00:00:10,00:00:10,0.5um,2254492,2.5um,694994,5.0um,279693,/m3,
,,,,48,2021-07-30 11:53:31,00:00:10,00:00:10,0.5um,1864617,2.5um,527602,5.0um,226721,/m3,
,,,,49,2021-07-30 11:53:41,00:00:10,00:00:10,0.5um,2087100,2.5um,553029,5.0um,222483,/m3,
,,,,50,2021-07-30 11:53:51,00:00:10,00:00:10,0.5um,2101932,2.5um,586931,5.0um,258504,/m3,
,,,,51,2021-07-30 11:54:01,00:00:10,00:00:10,0.5um,2084981,2.5um,550910,5.0um,222483,/m3,
,,,,52,2021-07-30 11:54:11,00:00:10,00:00:10,0.5um,2044723,2.5um,595406,5.0um,266979,/m3,
,,,,53,2021-07-30 11:54:21,00:00:10,00:00:10,0.5um,1745960,2.5um,555147,5.0um,235196,/m3,
,,,,54,2021-07-30 11:54:31,00:00:10,00:00:10,0.5um,1731128,2.5um,508532,5.0um,220364,/m3,
,,,,55,2021-07-30 11:54:41,00:00:10,00:00:10,0.5um,1722652,2.5um,455560,5.0um,161035,/m3,
,,,,56,2021-07-30 11:54:51,00:00:10,00:00:10,0.5um,1684512,2.5um,447084,5.0um,158916,/m3,
,,,,57,2021-07-30 11:55:01,00:00:10,00:00:10,0.5um,1553142,2.5um,434371,5.0um,141965,/m3,
,,,,58,2021-07-30 11:55:11,00:00:10,00:00:10,0.5um,2385863,2.5um,747966,5.0um,290287,/m3,
,,,,59,2021-07-30 11:55:21,00:00:10,00:00:10,0.5um,3883913,2.5um,1493813,5.0um,622952,/m3,
,,,,60,2021-07-30 11:55:31,00:00:10,00:00:10,0.5um,4568313,2.5um,1883687,5.0um,792462,/m3,
,,,,61,2021-07-30 11:55:41,00:00:10,00:00:10,0.5um,4153012,2.5um,1536191,5.0um,703469,/m3,
,,,,62,2021-07-30 11:55:51,00:00:10,00:00:10,0.5um,3349955,2.5um,1205645,5.0um,529721,/m3,
,,,,63,2021-07-30 11:56:01,00:00:10,00:00:10,0.5um,3085094,2.5um,1004351,5.0um,432252,/m3,
,,,,64,2021-07-30 11:56:11,00:00:10,00:00:10,0.5um,2667674,2.5um,832721,5.0um,332665,/m3,
,,,,65,2021-07-30 11:56:21,00:00:10,00:00:10,0.5um,2472737,2.5um,731015,5.0um,347497,/m3,
,,,,66,2021-07-30 11:56:31,00:00:10,00:00:10,0.5um,2470618,2.5um,726777,5.0um,307238,/m3,
,,,,67,2021-07-30 11:56:41,00:00:10,00:00:10,0.5um,2536304,2.5um,790344,5.0um,341140,/m3,
,,,,68,2021-07-30 11:56:51,00:00:10,00:00:10,0.5um,2438835,2.5um,747966,5.0um,298763,/m3,
,,,,69,2021-07-30 11:57:01,00:00:10,00:00:10,0.5um,2061674,2.5um,601763,5.0um,269098,/m3,
,,,,70,2021-07-30 11:57:11,00:00:10,00:00:10,0.5um,2201520,2.5um,692875,5.0um,288168,/m3,
,,,,71,2021-07-30 11:57:21,00:00:10,00:00:10,0.5um,2089219,2.5um,574217,5.0um,230958,/m3,
,,,,72,2021-07-30 11:57:31,00:00:10,00:00:10,0.5um,1968443,2.5um,517008,5.0um,186462,/m3,
,,,,73,2021-07-30 11:57:41,00:00:10,00:00:10,0.5um,2133716,2.5um,603882,5.0um,197056,/m3,
,,,,74,2021-07-30 11:57:51,00:00:10,00:00:10,0.5um,1839191,2.5um,485224,5.0um,173748,/m3,
,,,,75,2021-07-30 11:58:01,00:00:10,00:00:10,0.5um,1593400,2.5um,358091,5.0um,135609,/m3,
,,,,76,2021-07-30 11:58:11,00:00:10,00:00:10,0.5um,1580687,2.5um,298763,5.0um,105944,/m3,
,,,,77,2021-07-30 11:58:21,00:00:10,00:00:10,0.5um,1705701,2.5um,353854,5.0um,137727,/m3,
,,,,78,2021-07-30 11:58:31,00:00:10,00:00:10,0.5um,1519239,2.5um,273336,5.0um,114420,/m3,
,,,,79,2021-07-30 11:58:41,00:00:10,00:00:10,0.5um,1540428,2.5um,243672,5.0um,80518,/m3,
,,,,80,2021-07-30 11:58:51,00:00:10,00:00:10,0.5um,1536191,2.5um,343259,5.0um,97469,/m3,
,,,,81,2021-07-30 11:59:01,00:00:10,00:00:10,0.5um,1538309,2.5um,256385,5.0um,95350,/m3,
,,,,82,2021-07-30 11:59:11,00:00:10,00:00:10,0.5um,1442960,2.5um,266979,5.0um,63567,/m3,
,,,,83,2021-07-30 11:59:21,00:00:10,00:00:10,0.5um,1502288,2.5um,279693,5.0um,101706,/m3,
,,,,84,2021-07-30 11:59:31,00:00:10,00:00:10,0.5um,2652842,2.5um,836959,5.0um,368686,/m3,
,,,,85,2021-07-30 11:59:41,00:00:10,00:00:10,0.5um,3288507,2.5um,1123008,5.0um,444966,/m3,
,,,,86,2021-07-30 11:59:51,00:00:10,00:00:10,0.5um,3701689,2.5um,1307351,5.0um,512770,/m3,
,,,,87,2021-07-30 12:00:01,00:00:10,00:00:10,0.5um,2938891,2.5um,940784,5.0um,355972,/m3,
,,,,88,2021-07-30 12:00:11,00:00:10,00:00:10,0.5um,2209995,2.5um,576336,5.0um,203413,/m3,
,,,,89,2021-07-30 12:00:21,00:00:10,00:00:10,0.5um,2250254,2.5um,542434,5.0um,226721,/m3,
,,,,90,2021-07-30 12:00:31,00:00:10,00:00:10,0.5um,2154905,2.5um,536078,5.0um,228839,/m3,
,,,,91,2021-07-30 12:00:41,00:00:10,00:00:10,0.5um,2379506,2.5um,599644,5.0um,252147,/m3,
,,,,92,2021-07-30 12:00:51,00:00:10,00:00:10,0.5um,1953611,2.5um,559385,5.0um,207651,/m3,
,,,,93,2021-07-30 12:01:01,00:00:10,00:00:10,0.5um,2112527,2.5um,521245,5.0um,199175,/m3,
,,,,94,2021-07-30 12:01:11,00:00:10,00:00:10,0.5um,1896401,2.5um,472511,5.0um,201294,/m3,
,,,,95,2021-07-30 12:01:21,00:00:10,00:00:10,0.5um,1883687,2.5um,453441,5.0um,169511,/m3,
,,,,96,2021-07-30 12:01:31,00:00:10,00:00:10,0.5um,1966324,2.5um,436490,5.0um,150441,/m3,
,,,,97,2021-07-30 12:01:41,00:00:10,00:00:10,0.5um,1779862,2.5um,385637,5.0um,114420,/m3,
,,,,98,2021-07-30 12:01:51,00:00:10,00:00:10,0.5um,1873093,2.5um,404707,5.0um,133490,/m3,
,,,,99,2021-07-30 12:02:01,00:00:10,00:00:10,0.5um,1743841,2.5um,349616,5.0um,122895,/m3,
,,,,100,2021-07-30 12:02:11,00:00:10,00:00:10,0.5um,1667561,2.5um,336902,5.0um,99588,/m3,
,,,,101,2021-07-30 12:02:21,00:00:10,00:00:10,0.5um,1709939,2.5um,355972,5.0um,118657,/m3,
,,,,102,2021-07-30 12:02:31,00:00:10,00:00:10,0.5um,1629421,2.5um,313595,5.0um,97469,/m3,
,,,,103,2021-07-30 12:02:41,00:00:10,00:00:10,0.5um,1640016,2.5um,286049,5.0um,80518,/m3,
,,,,104,2021-07-30 12:02:51,00:00:10,00:00:10,0.5um,1608233,2.5um,275455,5.0um,76280,/m3,
,,,,105,2021-07-30 12:03:01,00:00:10,00:00:10,0.5um,1551023,2.5um,324189,5.0um,116539,/m3,
,,,,106,2021-07-30 12:03:11,00:00:10,00:00:10,0.5um,1430246,2.5um,292406,5.0um,99588,/m3,
,,,,107,2021-07-30 12:03:21,00:00:10,00:00:10,0.5um,1495932,2.5um,279693,5.0um,74161,/m3,
,,,,108,2021-07-30 12:03:31,00:00:10,00:00:10,0.5um,1362442,2.5um,209769,5.0um,52972,/m3,
,,,,109,2021-07-30 12:03:41,00:00:10,00:00:10,0.5um,1406939,2.5um,239434,5.0um,88993,/m3,
,,,,110,2021-07-30 12:03:51,00:00:10,00:00:10,0.5um,1349729,2.5um,218245,5.0um,59329,/m3,
,,,,111,2021-07-30 12:04:01,00:00:10,00:00:10,0.5um,1324302,2.5um,194937,5.0um,36021,/m3,
,,,,112,2021-07-30 12:04:11,00:00:10,00:00:10,0.5um,1368799,2.5um,190700,5.0um,59329,/m3,
,,,,113,2021-07-30 12:04:21,00:00:10,00:00:10,0.5um,1478981,2.5um,250028,5.0um,72042,/m3,
,,,,114,2021-07-30 12:04:31,00:00:10,00:00:10,0.5um,2212114,2.5um,631427,5.0um,222483,/m3,
,,,,115,2021-07-30 12:04:41,00:00:10,00:00:10,0.5um,2777856,2.5um,862386,5.0um,330546,/m3,
,,,,116,2021-07-30 12:04:51,00:00:10,00:00:10,0.5um,2553255,2.5um,788225,5.0um,258504,/m3,
,,,,117,2021-07-30 12:05:01,00:00:10,00:00:10,0.5um,2279919,2.5um,608120,5.0um,230958,/m3,
,,,,118,2021-07-30 12:05:11,00:00:10,00:00:10,0.5um,2010820,2.5um,506413,5.0um,184343,/m3,
,,,,119,2021-07-30 12:05:21,00:00:10,00:00:10,0.5um,1989632,2.5um,506413,5.0um,199175,/m3,
,,,,120,2021-07-30 12:05:31,00:00:10,00:00:10,0.5um,2093457,2.5um,536078,5.0um,194937,/m3,
,,,,121,2021-07-30 12:05:41,00:00:10,00:00:10,0.5um,1841310,2.5um,383518,5.0um,144084,/m3,
,,,,122,2021-07-30 12:05:51,00:00:10,00:00:10,0.5um,1741722,2.5um,315714,5.0um,108063,/m3,
,,,,123,2021-07-30 12:06:01,00:00:10,00:00:10,0.5um,1718415,2.5um,366567,5.0um,116539,/m3,
,,,,124,2021-07-30 12:06:11,00:00:10,00:00:10,0.5um,1784100,2.5um,400469,5.0um,169511,/m3,
,,,,125,2021-07-30 12:06:21,00:00:10,00:00:10,0.5um,1830715,2.5um,466154,5.0um,150441,/m3,
,,,,126,2021-07-30 12:06:31,00:00:10,00:00:10,0.5um,1589163,2.5um,358091,5.0um,120776,/m3,
,,,,127,2021-07-30 12:06:41,00:00:10,00:00:10,0.5um,1659086,2.5um,330546,5.0um,103825,/m3,
,,,,128,2021-07-30 12:06:51,00:00:10,00:00:10,0.5um,1601876,2.5um,368686,5.0um,122895,/m3,
,,,,129,2021-07-30 12:07:01,00:00:10,00:00:10,0.5um,1449316,2.5um,307238,5.0um,105944,/m3,
,,,,130,2021-07-30 12:07:11,00:00:10,00:00:10,0.5um,1457792,2.5um,243672,5.0um,50853,/m3,
,,,,131,2021-07-30 12:07:21,00:00:10,00:00:10,0.5um,1498051,2.5um,228839,5.0um,61448,/m3,
,,,,132,2021-07-30 12:07:31,00:00:10,00:00:10,0.5um,1470505,2.5um,256385,5.0um,80518,/m3,
,,,,133,2021-07-30 12:07:41,00:00:10,00:00:10,0.5um,1542547,2.5um,273336,5.0um,105944,/m3,
,,,,134,2021-07-30 12:07:51,00:00:10,00:00:10,0.5um,1440841,2.5um,222483,5.0um,67804,/m3,
,,,,135,2021-07-30 12:08:01,00:00:10,00:00:10,0.5um,1307351,2.5um,188581,5.0um,59329,/m3,
,,,,136,2021-07-30 12:08:11,00:00:10,00:00:10,0.5um,1356085,2.5um,192818,5.0um,55091,/m3,
,,,,137,2021-07-30 12:08:21,00:00:10,00:00:10,0.5um,1290400,2.5um,197056,5.0um,52972,/m3,
,,,,138,2021-07-30 12:08:31,00:00:10,00:00:10,0.5um,1165386,2.5um,199175,5.0um,63567,/m3,
,,,,139,2021-07-30 12:08:41,00:00:10,00:00:10,0.5um,1337015,2.5um,180105,5.0um,44497,/m3,
,,,,140,2021-07-30 12:08:51,00:00:10,00:00:10,0.5um,1277687,2.5um,190700,5.0um,48734,/m3,
,,,,141,2021-07-30 12:09:01,00:00:10,00:00:10,0.5um,1224715,2.5um,154678,5.0um,27545,/m3,
,,,,AVG,,,,,1943768,,547829,,211723,/m3
,,,,MAX,,,,,4568313,,1883687,,792462,/m3
,,,,MIN,,,,,478868,,23308,,10594,/m3
,,,,95%UCL,,,,,----,,----,,----,/m3
