74161,
84755,
84755,
81728,
84756,
84755,
80518,
80903,
77692,
79865,
81728,
81930,
79458,
81016,
78870,
76949,
82636,
80719,
80903,
80149,
77692,
77128,
74795,
74554,
73404,
73065,
74867,
77237,
78134,
80261,
79769,
78096,
77693,
77883,
78622,
81496,
80517,
81138,
80720,
80321,
80422,
80046,
80610,
80247,
80782,
80431,
79670,
80601,
80681,
81557,
80440,
81288,
82485,
82153,
82929,
84037,
84402,
84755,
85097,
86437,
86742,
89971,
91176,
92978,
94103,
95811,
96561,
96394,
96821,
96946,
96782,
96621,
96743,
96588,
96436,
95752,
96674,
96788,
96125,
96498,
96863,
95973,
95350,
94985,
94387,
94993,
94879,
95466,
95810,
95919,
96928,
97469,
98219,
98954,
99241,
99737,
100224,
99860,
99297,
99979,
99832,
99891,
100148,
100400,
100647,
101473,
101129,
101172,
100647,
100507,
102599,
104102,
105213,
105401,
105765,
106834,
106298,
106645,
106986,
107322,
107482,
108487,
107794,
108113,
108261,
108079,
107737,
107562,
107549,
107219,
107841,
107513,
107191,
106717,
106251,
106402,
105944,
106395,
106242,
106389,
106533,
106237,
106815,
106521,
106231,
106229,
105944,
106506,
106501,
106359,
106770,
107311,
107166,
107429,
107821,
107410,
107136,
107128,
106598,
106594,
106720,
106330,
106327,
105944,
105692,
105818,
105570,
105549,
105205,
105822,
106188,
105823,
105583,
105466,
105111,
105589,
105827,
107232,
107458,
107450,
107211,
107204,
107197,
107304,
107297,
107177,
106725,
106610,
106276,
106274,
106381,
106379,
105944,
106502,
106051,
106263,
106156,
106155,
106259,
106362,
106256,
106667,
106767,
106558,
106760,
106755,
106549,
106948,
107143,
106939,
106736,
107028,
106729,
106628,
106624,
106428,
106907,
106903,
106612,
106799,
106512,
106886,
106788,
106691,
106409,
106222,
106497,
106403,
106036,
106035,
105763,
106485,
106842,
107196,
107102,
107363,
107269,
107263,
107170,
107165,
107073,
107068,
107064,
106973,
106713,
106285,
106538,
106704,
109614,
109600,
110000,
109901,
110051,
109953,
110100,
110409,
110554,
110455,
110278,
110342,
110166,
110071,
110135,
110276,
110339,
110401,
110463,
110445,
110662,
110490,
110397,
110610,
110594,
110425,
110787,
110845,
110828,
111110,
110943,
111372,
111056,
111112,
111094,
111296,
111277,
111114,
110952,
110789,
110701,
110685,
110669,
110439,
110495,
110621,
110817,
111012,
110926,
110770,
110615,
110877,
110653,
110638,
110829,
110881,
110866,
110645,
110766,
110615,
110600,
112268,
112381,
112762,
112807,
113384,
113360,
113338,
113249,
112898,
112942,
112724,
112509,
112553,
112792,
113093,
113456,
113626,
113666,
114025,
114255,
114167,
113953,
113866,
113905,
113882,
113796,
113733,
114123,
114531,
114752,
114849,
114885,
115104,
115503,
115598,
116055,
