15,
16,
15,
14,
12,
10,
11,
13,
16,
17,
17,
19,
19,
19,
17,
15,
17,
18,
19,
17,
16,
16,
17,
17,
16,
14,
12,
11,
12,
12,
11,
10,
10,
9,
8,
8,
8,
8,
8,
8,
8,
8,
8,
9,
9,
10,
12,
13,
14,
14,
14,
14,
15,
15,
14,
12,
11,
11,
10,
9
