[Test data]

Record,Mode,Location,Points,Counts,Date & Time,Sample Time,Interval Time,Ch1 Size, Ch1 Data ,Ch2 Size, Ch2 Data,Ch3 Size,Ch3 Data ,Unit,
5093,ISO,003,1,AVG,2021-06-28 15:06:41,00:01:00,00:01:00,0.5um,20986599,2.5um,111712,5.0um,21307,/m3,
,,,,1,2021-06-28 15:06:41,00:01:00,00:01:00,0.5um,20272418,2.5um,120423,5.0um,21189,/m3,
,,,,2,2021-06-28 15:07:41,00:01:00,00:01:00,0.5um,21128447,2.5um,107710,5.0um,18011,/m3,
,,,,3,2021-06-28 15:08:41,00:01:00,00:01:00,0.5um,21558933,2.5um,107004,5.0um,24720,/m3,
,,,,AVG,,,,,20986599,,111712,,21307,/m3
,,,,MAX,,,,,21558933,,120423,,24720,/m3
,,,,MIN,,,,,20272418,,107004,,18011,/m3
,,,,95%UCL,,,,,----,,----,,----,/m3
