[Test data]

Record,Mode,Location,Points,Counts,Date & Time,Sample Time,Interval Time,Ch1 Size, Ch1 Data ,Ch2 Size, Ch2 Data,Ch3 Size,Ch3 Data ,Unit,
5086,ISO,003,1,AVG,2021-06-28 14:23:40,00:01:00,00:01:00,0.5um,24310186,2.5um,85344,5.0um,20482,/m3,
,,,,1,2021-06-28 14:23:40,00:01:00,00:01:00,0.5um,25565389,2.5um,68864,5.0um,12007,/m3,
,,,,2,2021-06-28 14:24:40,00:01:00,00:01:00,0.5um,25928424,2.5um,103472,5.0um,31783,/m3,
,,,,3,2021-06-28 14:25:40,00:01:00,00:01:00,0.5um,21436744,2.5um,83696,5.0um,17657,/m3,
,,,,AVG,,,,,24310186,,85344,,20482,/m3
,,,,MAX,,,,,25928424,,103472,,31783,/m3
,,,,MIN,,,,,21436744,,68864,,12007,/m3
,,,,95%UCL,,,,,----,,----,,----,/m3
